"","1789-Washington","1793-Washington","1797-Adams","1801-Jefferson","1805-Jefferson","1809-Madison","1813-Madison","1817-Monroe","1821-Monroe","1825-Adams","1829-Jackson","1833-Jackson","1837-VanBuren","1841-Harrison","1845-Polk","1849-Taylor","1853-Pierce","1857-Buchanan","1861-Lincoln","1865-Lincoln","1869-Grant","1873-Grant","1877-Hayes","1881-Garfield","1885-Cleveland","1889-Harrison","1893-Cleveland","1897-McKinley","1901-McKinley","1905-Roosevelt","1909-Taft","1913-Wilson","1917-Wilson","1921-Harding","1925-Coolidge","1929-Hoover","1933-Roosevelt","1937-Roosevelt","1941-Roosevelt","1945-Roosevelt","1949-Truman","1953-Eisenhower","1957-Eisenhower","1961-Kennedy","1965-Johnson","1969-Nixon","1973-Nixon","1977-Carter","1981-Reagan","1985-Reagan","1989-Bush","1993-Clinton","1997-Clinton","2001-Bush","2005-Bush","2009-Obama","2013-Obama","2017-Trump","2021-Biden"
"contest",0,0,0.729459326483919,0.729459326483919,0,0,0,0.729459326483919,3.6472966324196,0,0,0,0.729459326483919,0,0,0,0,0.729459326483919,0,0.729459326483919,0,0,2.91783730593568,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0
"certainly",0,0,2.44982850660846,0,0.816609502202819,0,0,0,0,0,0,0,0.816609502202819,2.44982850660846,0,0,0,0,0.816609502202819,0,0,0,0.816609502202819,0.816609502202819,0,0.816609502202819,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"whole",0,0,0.797106099966715,0.531404066644476,0.265702033322238,0,0,0.797106099966715,2.39131829990014,1.59421219993343,0,0,0.797106099966715,2.39131829990014,1.85991423325567,0.265702033322238,0.265702033322238,1.06280813328895,1.06280813328895,0.265702033322238,0,0.265702033322238,0.797106099966715,0,0.265702033322238,1.06280813328895,0,0,0,0,0.265702033322238,0.265702033322238,0.531404066644476,0,0,2.39131829990014,0.265702033322238,0.531404066644476,0,0,0,0.531404066644476,0.797106099966715,0,0,0.265702033322238,0,0,0.265702033322238,0,0.265702033322238,0,0.265702033322238,0,0.531404066644476,0,0,0,0.797106099966715
"part",0,0,0.147602721244244,0.147602721244244,0,0,0.442808163732731,0.590410884976975,1.32842449119819,0.295205442488487,0,0.295205442488487,0.295205442488487,2.3616435399079,1.47602721244244,0.147602721244244,0.147602721244244,0.147602721244244,0.590410884976975,0.147602721244244,0.442808163732731,0.295205442488487,0.295205442488487,0.147602721244244,0,0.147602721244244,0.147602721244244,0.295205442488487,0.738013606221218,0,0.590410884976975,0.590410884976975,0.590410884976975,0.590410884976975,0.147602721244244,1.03321904870971,0.442808163732731,0.295205442488487,0.147602721244244,0,0,0,0,0,0.147602721244244,0.295205442488487,0.147602721244244,0,0.147602721244244,0.147602721244244,0.885616327465462,0.147602721244244,0.147602721244244,0,0,0.295205442488487,0,0.147602721244244,0
"rely",0,0,0.624723975963906,1.24944795192781,0,0,0,0.624723975963906,0.624723975963906,0,0,0,0.624723975963906,0.624723975963906,0.624723975963906,0,0,0,0,0,0,0,0,0.624723975963906,0,0.624723975963906,0,1.24944795192781,0,0,0,0,0,0,1.87417192789172,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87417192789172,0.624723975963906,0,0,0
"however",0,0,0.339488247483157,0,0,0.339488247483157,0,0,0.339488247483157,0,0,0,0.339488247483157,5.77130020721367,0,0.339488247483157,0.339488247483157,0.678976494966314,0.678976494966314,0,0,0.678976494966314,0.339488247483157,0.339488247483157,0,1.35795298993263,0.339488247483157,0.678976494966314,0.678976494966314,0,1.35795298993263,0,0,0.339488247483157,0,0.339488247483157,0.339488247483157,0.339488247483157,0,0,0,0,0.678976494966314,0,0,0.339488247483157,0,0,0.339488247483157,0.339488247483157,0,0,0,0.339488247483157,0,0,0,0.339488247483157,0
"intention",0,0,1.63321900440564,0,0,0.816609502202819,0,0,0,0.816609502202819,0,1.63321900440564,0,2.44982850660846,0,0,0,0,0.816609502202819,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44982850660846,0,0,0,0,0,0,0,0,0,0
"justice",0,0,0.59252492223856,0.0987541537064267,0.395016614825707,0.197508307412853,0.29626246111928,0.0987541537064267,0.197508307412853,0.395016614825707,0,0.0987541537064267,0.197508307412853,0.29626246111928,0.197508307412853,0,0.0987541537064267,0.29626246111928,0.29626246111928,0,0,0,0.197508307412853,0.0987541537064267,0.197508307412853,0.59252492223856,0.0987541537064267,0.197508307412853,0.197508307412853,0.197508307412853,0.29626246111928,0.790033229651414,0.197508307412853,0.493770768532134,0.790033229651414,1.38255815188997,0,0.0987541537064267,0,0.0987541537064267,0.59252492223856,0,0.59252492223856,0.0987541537064267,0.59252492223856,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.0987541537064267,0.197508307412853,0,0.0987541537064267,0.29626246111928,0.59252492223856,0,0.197508307412853,0.0987541537064267,0.493770768532134
"cause",0,0,0.504676143528513,0,0,0,0,1.00935228705703,1.51402843058554,0.252338071764257,0.252338071764257,0.252338071764257,1.26169035882128,2.27104264587831,0,0.252338071764257,0.252338071764257,0,0.504676143528513,0.504676143528513,0,0,0.252338071764257,0.504676143528513,0,0.504676143528513,0,0.75701421529277,0,1.00935228705703,0.75701421529277,0,0,0.75701421529277,0.504676143528513,1.26169035882128,0,0,0.252338071764257,0,0.252338071764257,0.75701421529277,0,0,0.252338071764257,0.504676143528513,0,0,0.252338071764257,0.504676143528513,0,0.504676143528513,0,0.504676143528513,1.51402843058554,0.252338071764257,0,0,1.00935228705703
"integrity",0,0,1.70019608695866,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0.56673202898622,0,0,0,0.56673202898622,1.70019608695866,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0.56673202898622,1.13346405797244,0.56673202898622,0,0,0,0,0,0.56673202898622,2.26692811594488,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0
"intelligence",0,0,0.594760752586463,0,0,0.594760752586463,0,0.594760752586463,0.594760752586463,0,0.594760752586463,0,1.78428225775939,0.594760752586463,0,0.594760752586463,0,0,0.594760752586463,0,0,0,0.594760752586463,1.18952150517293,0,0,0,0,0,0.594760752586463,0,0,0,0.594760752586463,1.18952150517293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0
"providence",0,0,1.08080618052774,0.54040309026387,0.54040309026387,0,0,0.54040309026387,0,0.54040309026387,0.54040309026387,0,1.08080618052774,0,0,0.54040309026387,2.16161236105548,1.08080618052774,0,0.54040309026387,0.54040309026387,0.54040309026387,0,0,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0,0,0.54040309026387,0,0,0,0,0,0.54040309026387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"protect",0,0,0.214549510874857,0.214549510874857,0,0,0,0.858198043499428,0.643648532624571,0.214549510874857,0.214549510874857,0,0.643648532624571,0.643648532624571,2.36004461962343,0.643648532624571,0,0.643648532624571,0.429099021749714,0,0.429099021749714,0,0.429099021749714,0.214549510874857,0.429099021749714,0,0.429099021749714,0.214549510874857,0.429099021749714,0,0.643648532624571,0,0,0.214549510874857,0.429099021749714,0,0.214549510874857,0.214549510874857,0.214549510874857,0,0.214549510874857,0,0,0,0,0.214549510874857,0,0,0,0.643648532624571,0.214549510874857,0,0.214549510874857,0.214549510874857,0.214549510874857,0.429099021749714,0.214549510874857,1.28729706524914,0.429099021749714
"half",0,0,0.729459326483919,0,0,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0.729459326483919,0.729459326483919,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0,0,1.45891865296784,0,0,1.45891865296784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0
"numb",0,0,0.54040309026387,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0.54040309026387,0.54040309026387,0.54040309026387,0,0.54040309026387,0.54040309026387,0,0,0.54040309026387,0,0,0,0.54040309026387,1.62120927079161,0,0.54040309026387,0,0,2.16161236105548,0,0,0,0,0,0.54040309026387,0,0,0,1.08080618052774,0,0,0,0,0,0,0,0.54040309026387,1.62120927079161,0,0,0,0,0,0,0,0,0
"break",0,0,0.594760752586463,0,0,0,0.594760752586463,0.594760752586463,0,0,0,0,0,0,0,0,0.594760752586463,0,1.78428225775939,0,0,0,0,0,0,1.18952150517293,0,0,0.594760752586463,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0.594760752586463,0,0,0,0,0,0,0.594760752586463,0.594760752586463,0,0,0.594760752586463,1.18952150517293,0,0,0.594760752586463
"lift",0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,1.38334153118904,0,0,0,0,0.691670765594519,0,1.38334153118904,0.691670765594519,0,0,1.38334153118904,0.691670765594519,0
"tie",0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,1.38334153118904,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0
"ocean",0,0,0.624723975963906,0.624723975963906,0,0,0,0,1.24944795192781,1.24944795192781,0,0,0,0,1.24944795192781,0,1.87417192789172,0,0,0,0,0.624723975963906,0,0.624723975963906,0,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0.624723975963906,0,0,0,0,0,0,0,0.624723975963906,0,0,0,0.624723975963906,0,1.24944795192781,0
"zeal",0,0,0.867762024650201,0.867762024650201,2.6032860739506,0,0,0.867762024650201,0,0.867762024650201,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,2.6032860739506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"war",0,0,0.0987541537064267,0.0987541537064267,0.395016614825707,0.197508307412853,1.4813123055964,1.28380399818355,1.77757476671568,0.691279075944987,0.0987541537064267,0,0.29626246111928,0.29626246111928,0.59252492223856,0,0.0987541537064267,0.59252492223856,0.197508307412853,1.18504984447712,0.0987541537064267,0.395016614825707,0,0.493770768532134,0,0.29626246111928,0,0.691279075944987,0.691279075944987,0,0.59252492223856,0,0.395016614825707,1.28380399818355,0.29626246111928,0.29626246111928,0.29626246111928,0.0987541537064267,0,0.197508307412853,0.29626246111928,0.493770768532134,0.0987541537064267,0.395016614825707,0.0987541537064267,0.29626246111928,0.493770768532134,0.197508307412853,0.0987541537064267,0.0987541537064267,0.29626246111928,0.197508307412853,0.197508307412853,0.0987541537064267,0,0.197508307412853,0.29626246111928,0,0.691279075944987
"less",0,0,0.691670765594519,0,0,1.38334153118904,0,0.691670765594519,0,0,0,0,2.07501229678356,2.76668306237808,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0.691670765594519,0,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0
"society",0,0,0.711757327342652,0,0.711757327342652,0,0.711757327342652,0,0.355878663671326,0,0,0.355878663671326,0,0,0.355878663671326,0,0.711757327342652,0,0,0,0,0.355878663671326,0,0,0,0.355878663671326,0,0,0,0,0.355878663671326,0.711757327342652,0,0,1.06763599101398,0,0,0.355878663671326,0.355878663671326,0,0.355878663671326,0,0.355878663671326,0.355878663671326,0.355878663671326,0.355878663671326,0,1.06763599101398,0.355878663671326,1.06763599101398,0.355878663671326,0,0.355878663671326,0.711757327342652,1.06763599101398,0,0,0,0
"feel",0,0,0.971081940899775,0.64738796059985,0.323693980299925,0.971081940899775,0.323693980299925,1.2947759211997,0.971081940899775,0.64738796059985,0,0,2.26585786209947,0.971081940899775,0.971081940899775,0,0.64738796059985,0.323693980299925,0,0,0.323693980299925,1.2947759211997,0.64738796059985,0,0,0.64738796059985,0,0,0.64738796059985,0.64738796059985,3.56063378329917,0,0.323693980299925,1.2947759211997,0,0,0,0.64738796059985,0,0,0,0.323693980299925,0,0,0,0,0,0,0,0,0.323693980299925,0.323693980299925,0.323693980299925,0,0.971081940899775,0,0,0,0
"prepare",0,0,1.13346405797244,0,0.56673202898622,0,0,1.13346405797244,0.56673202898622,1.13346405797244,0,0,0,1.13346405797244,0.56673202898622,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0.56673202898622,0,0.56673202898622,0,0,0,0.56673202898622,1.13346405797244,0.56673202898622,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0
"confederacy",0,0,0.770852011642144,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0,1.54170402328429,5.39596408149501,1.54170402328429,0,2.31255603492643,1.54170402328429,0.770852011642144,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"example",0,0,1.06763599101398,0,0,0.711757327342652,0.355878663671326,1.77939331835663,0.355878663671326,1.06763599101398,0.355878663671326,0,0.711757327342652,0.711757327342652,0.711757327342652,1.06763599101398,0.711757327342652,0.355878663671326,0,0,0,0,1.06763599101398,0,0.355878663671326,0.711757327342652,0,1.06763599101398,0,0,0,0,0,1.06763599101398,0.711757327342652,0.355878663671326,0,0.355878663671326,0,0,0.355878663671326,0,0,0,0,0,0,0,0,0,0,0,0,0.355878663671326,0,0.355878663671326,0,0.355878663671326,0.711757327342652
"history",0,0,0.214549510874857,0.429099021749714,0.429099021749714,0,0,0.214549510874857,0,0,0,0,0.429099021749714,0.429099021749714,0,0.214549510874857,0.858198043499428,0.858198043499428,0.214549510874857,0,0,0.214549510874857,0.643648532624571,0.429099021749714,0.429099021749714,0.214549510874857,0,0.429099021749714,0.214549510874857,0,0,0,0.214549510874857,0,0,0.429099021749714,0,0,0.643648532624571,0,1.07274755437428,1.28729706524914,0,0.429099021749714,0.214549510874857,0.858198043499428,1.501846576124,0,0.858198043499428,1.93094559787371,0.643648532624571,0.214549510874857,0.643648532624571,0.643648532624571,1.501846576124,0.643648532624571,0.429099021749714,0,1.501846576124
"ever",0,0,1.2159017254509,0,0.405300575150298,0,0,0.405300575150298,0.405300575150298,0.405300575150298,0,0.202650287575149,0.810601150300597,0.810601150300597,0.202650287575149,0,0.405300575150298,1.62120230060119,0.810601150300597,0,0.202650287575149,0.202650287575149,0,0,0.202650287575149,0,0,0.810601150300597,0.202650287575149,0.810601150300597,0.202650287575149,0,0,0.607950862725448,0.405300575150298,0.607950862725448,0,0,0,0,0,0.202650287575149,0.202650287575149,0,0,0.405300575150298,0.405300575150298,0.202650287575149,0.405300575150298,0.405300575150298,0.202650287575149,0.405300575150298,0.405300575150298,0.202650287575149,0.202650287575149,0,0.202650287575149,0.202650287575149,0.810601150300597
"reflect",0,0,1.18952150517293,0.594760752586463,0.594760752586463,0,1.18952150517293,0.594760752586463,0,0,0,0,0,0.594760752586463,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56856451551878,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0.594760752586463,1.18952150517293,0,0.594760752586463,0,0,0,0.594760752586463,0,0,0,0
"strike",0,0,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,0.691670765594519,0,0,1.38334153118904,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0.691670765594519,0,0,2.07501229678356,0,0,0.691670765594519,0,1.38334153118904,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"difference",0,0,0.323693980299925,0.64738796059985,0,0.323693980299925,0,0,1.61846990149962,0.64738796059985,0.323693980299925,0,0.323693980299925,1.2947759211997,0.323693980299925,0.323693980299925,0,0.323693980299925,0.971081940899775,0,0,0,0.64738796059985,0,0,0,0.323693980299925,0.64738796059985,0.64738796059985,0,0.323693980299925,0,0,0,0.64738796059985,0,0,0,0,0,1.2947759211997,0.323693980299925,0,0,0.323693980299925,0,0.64738796059985,0,0,0.323693980299925,0.971081940899775,0,0.64738796059985,0.323693980299925,0,0.323693980299925,0.323693980299925,0,0
"single",0,0,0.856858661639876,0,0,0,0,0.428429330819938,0.428429330819938,0.856858661639876,0,0,0.428429330819938,1.28528799245981,0,0,0.428429330819938,0.428429330819938,0.856858661639876,0,0,0,0,0,0,0,0,0.856858661639876,0,0.428429330819938,0,0.428429330819938,0.428429330819938,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0,0.428429330819938,0,0,0.428429330819938,0.428429330819938,0,0,0,0.428429330819938,1.28528799245981,0,0.856858661639876,0,0
"assist",0,0,0.867762024650201,0,0,0,0,0,0.867762024650201,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0.867762024650201,0,2.6032860739506,1.7355240493004,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"congress",0,0,1.85072408245913,0,0,0,0,0,1.54227006871594,0.308454013743188,0.616908027486376,0,0.308454013743188,3.39299415117507,0.925362041229564,1.23381605497275,0,2.77608612368869,1.54227006871594,0,0.308454013743188,0.308454013743188,0.308454013743188,2.77608612368869,0,2.4676321099455,0,5.55217224737739,2.77608612368869,0,4.31835619240463,0,0,0.308454013743188,0.616908027486376,0.925362041229564,1.23381605497275,0,0,0,0,0,0,0,0,0,0,0,0.308454013743188,0.308454013743188,0.925362041229564,0.925362041229564,0.616908027486376,0,0.308454013743188,0,0.308454013743188,0,0
"formation",0,0,0.816609502202819,0,0,0,0,0,0,2.44982850660846,0,0.816609502202819,0,1.63321900440564,0.816609502202819,0.816609502202819,0.816609502202819,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"authority",0,0,0.925362041229564,0.616908027486376,0.616908027486376,0.925362041229564,0.308454013743188,0,0.308454013743188,0.925362041229564,0.308454013743188,0,1.23381605497275,2.77608612368869,1.23381605497275,0.308454013743188,0.616908027486376,0,2.15917809620232,0,0,0,0.308454013743188,2.77608612368869,0,0,0,0.925362041229564,0.925362041229564,0,0.308454013743188,0,0,0.308454013743188,0,0.308454013743188,0.616908027486376,0,0,0,0.308454013743188,0,0.308454013743188,0,0,0,0,0,0.308454013743188,0.308454013743188,0,0.308454013743188,0,0.308454013743188,0,0,0.308454013743188,0,0
"individual",0,0,0.478746189199778,0,0.478746189199778,0,0,0.718119283799667,0.239373094599889,0.718119283799667,0,0.239373094599889,1.19686547299945,1.43623856759933,0.478746189199778,0.239373094599889,0.239373094599889,0.718119283799667,0.239373094599889,0,0.239373094599889,0.478746189199778,0.239373094599889,0,0,0.478746189199778,0.239373094599889,0.478746189199778,0,0.478746189199778,0.239373094599889,0.957492378399556,0,1.19686547299945,0.239373094599889,0.239373094599889,0,0.718119283799667,0.239373094599889,0,0.718119283799667,0,0,0,0,0,0.957492378399556,0.478746189199778,1.19686547299945,0.239373094599889,0,0,0,0,0,0.239373094599889,0.478746189199778,0,0
"soon",0,0,0.492098410689315,0,0,0,0,0.492098410689315,1.96839364275726,0,0.492098410689315,0.492098410689315,0,0.492098410689315,0.492098410689315,0,0,0.492098410689315,0,0,0.98419682137863,0,0.492098410689315,0.98419682137863,0,0.492098410689315,0,0,0.492098410689315,0,0.492098410689315,0,0.492098410689315,0,0,0,0,0,0,0,0.492098410689315,0.492098410689315,0,0,0,0,0,0,0,0,0.492098410689315,0,0,0,0,0.492098410689315,0,0,0
"appear",0,0,1.08080618052774,0,0,0,0,0,1.62120927079161,1.08080618052774,0.54040309026387,0,0,5.4040309026387,0,0.54040309026387,0,1.08080618052774,0.54040309026387,0.54040309026387,0,0,0.54040309026387,0,0.54040309026387,0.54040309026387,0,0.54040309026387,0,0,0,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0
"universal",0,0,1.63321900440564,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,1.63321900440564,0,0,0,2.44982850660846,0.816609502202819,0,0,0,0,0,0,0,0,0.816609502202819,1.63321900440564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0
"commerce",0,0,0.925362041229564,0.925362041229564,0,0.616908027486376,0,0.925362041229564,3.39299415117507,0.616908027486376,0.308454013743188,0,0.308454013743188,0,0.925362041229564,0.308454013743188,0.616908027486376,0.308454013743188,0,0,0.308454013743188,1.23381605497275,0,0.616908027486376,0.308454013743188,0.616908027486376,0,0.616908027486376,0,0,2.4676321099455,0.308454013743188,0.308454013743188,0,0,0,0,0,0,0,0.308454013743188,0.616908027486376,0.308454013743188,0.308454013743188,0,0,0,0,0,0,0,0.308454013743188,0.308454013743188,0,0,0.308454013743188,0.308454013743188,0,0
"manufacture",0,0,0.56673202898622,0,0.56673202898622,0.56673202898622,0,0.56673202898622,1.13346405797244,0,0.56673202898622,0,0,0,2.26692811594488,0.56673202898622,0,0.56673202898622,0,0,0,0.56673202898622,0.56673202898622,0,0,2.26692811594488,0,1.13346405797244,0.56673202898622,0,1.13346405797244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56673202898622
